user_id,date,exercise,sets,reps,weight,rpe,rest_sec,volume
21,2024-08-23,squat,5,11,93.5,6.5,72,5142.5
21,2024-08-29,squat,3,9,91.5,8.8,83,2470.5
21,2024-08-30,bench_press,3,12,63.6,8.3,121,2289.6000000000004
21,2024-09-02,squat,4,5,66.3,5.0,114,1326.0
21,2024-09-04,deadlift,3,6,127.0,7.3,139,2286.0
21,2024-09-08,overhead_press,3,8,49.7,8.2,201,1192.8000000000002
21,2024-09-14,barbell_row,4,9,72.7,7.3,90,2617.2000000000003
21,2024-09-17,squat,3,6,98.0,7.4,82,1764.0
21,2024-09-18,bench_press,4,6,63.7,7.8,132,1528.8000000000002
21,2024-09-22,deadlift,3,5,109.9,7.3,136,1648.5
21,2024-09-23,barbell_row,3,6,55.8,5.4,109,1004.3999999999999
21,2024-09-24,deadlift,3,10,103.5,7.1,50,3105.0
21,2024-09-28,deadlift,4,10,106.5,5.9,68,4260.0
21,2024-10-02,deadlift,3,6,106.3,7.1,154,1913.3999999999999
21,2024-10-11,squat,3,6,76.0,7.7,113,1368.0
21,2024-10-17,barbell_row,3,9,33.7,6.8,151,909.9000000000001
21,2024-10-23,deadlift,3,6,118.4,7.2,88,2131.2000000000003
21,2024-11-01,barbell_row,3,8,58.3,8.2,153,1399.1999999999998
22,2024-04-03,bench_press,4,9,97.8,7.8,130,3520.7999999999997
22,2024-04-06,squat,3,7,80.3,6.6,127,1686.3000000000002
22,2024-04-06,bench_press,3,9,64.3,7.2,172,1736.1
22,2024-04-07,overhead_press,4,13,23.2,6.8,162,1206.3999999999999
22,2024-04-07,squat,4,5,82.7,6.4,92,1654.0
22,2024-04-12,bench_press,3,12,58.5,7.9,69,2106.0
22,2024-04-13,deadlift,4,9,93.8,7.5,84,3376.7999999999997
22,2024-04-15,overhead_press,4,7,30.1,7.0,101,842.8000000000001
22,2024-04-15,squat,3,8,94.8,8.0,166,2275.2
22,2024-04-16,squat,3,8,89.0,8.5,183,2136.0
22,2024-04-19,overhead_press,3,11,37.9,7.3,81,1250.6999999999998
22,2024-04-21,bench_press,3,9,69.1,6.9,85,1865.6999999999998
22,2024-04-22,overhead_press,5,7,46.1,7.6,86,1613.5
22,2024-04-23,bench_press,3,10,75.1,8.2,109,2253.0
22,2024-04-24,deadlift,4,8,117.2,7.9,115,3750.4
22,2024-04-24,barbell_row,4,10,64.9,7.1,133,2596.0
22,2024-04-27,deadlift,5,10,98.5,7.1,115,4925.0
22,2024-04-27,squat,3,2,85.2,8.2,119,511.20000000000005
22,2024-04-29,bench_press,3,9,52.2,7.4,75,1409.4
22,2024-04-30,deadlift,3,10,110.6,7.5,124,3318.0
22,2024-05-06,overhead_press,3,8,29.8,8.4,150,715.2
22,2024-05-07,deadlift,4,9,92.1,6.9,101,3315.6
22,2024-05-09,barbell_row,3,10,50.3,6.4,106,1509.0
22,2024-05-11,deadlift,3,6,118.9,7.6,101,2140.2000000000003
22,2024-05-13,bench_press,3,6,58.1,5.0,115,1045.8000000000002
22,2024-05-15,bench_press,4,6,75.4,5.9,137,1809.6000000000001
22,2024-05-17,bench_press,4,11,58.0,6.2,76,2552.0
22,2024-05-18,bench_press,4,8,55.1,7.9,89,1763.2
22,2024-05-29,squat,3,9,92.2,5.1,108,2489.4
22,2024-05-31,barbell_row,4,6,46.7,6.1,165,1120.8000000000002
22,2024-06-02,squat,4,9,88.5,6.2,134,3186.0
22,2024-06-04,bench_press,3,9,68.5,5.0,115,1849.5
22,2024-06-08,bench_press,3,7,67.5,8.5,104,1417.5
22,2024-06-10,deadlift,3,5,105.1,6.1,120,1576.5
22,2024-06-11,overhead_press,3,10,44.8,6.6,143,1344.0
22,2024-06-17,barbell_row,3,8,79.0,7.7,124,1896.0
22,2024-06-20,overhead_press,3,7,52.4,9.0,145,1100.4
22,2024-07-08,bench_press,3,7,61.3,5.9,122,1287.3
22,2024-07-17,bench_press,4,12,54.1,7.0,126,2596.8
22,2024-07-23,overhead_press,3,10,67.5,8.0,167,2025.0
23,2024-03-17,squat,3,9,77.5,7.1,101,2092.5
23,2024-03-20,overhead_press,3,11,44.5,7.9,168,1468.5
23,2024-03-20,overhead_press,3,7,35.9,7.9,105,753.9
23,2024-03-21,overhead_press,3,6,51.2,6.1,109,921.6000000000001
23,2024-03-23,barbell_row,4,8,43.6,7.2,92,1395.2
23,2024-03-23,bench_press,3,10,58.1,7.5,45,1743.0
23,2024-03-31,overhead_press,3,6,52.6,6.2,83,946.8000000000001
23,2024-04-01,squat,3,10,80.9,7.1,143,2427.0
23,2024-04-02,squat,3,7,68.2,7.6,103,1432.2
23,2024-04-04,squat,4,9,95.1,6.3,146,3423.6
23,2024-04-06,squat,3,9,88.5,6.4,115,2389.5
23,2024-04-07,deadlift,4,7,84.9,5.7,164,2377.2000000000003
23,2024-04-08,overhead_press,3,7,36.9,8.2,88,774.9000000000001
23,2024-04-12,bench_press,3,6,40.3,7.2,171,725.4
23,2024-04-12,squat,3,6,87.7,6.5,121,1578.6000000000001
23,2024-04-14,squat,4,7,72.0,6.8,131,2016.0
23,2024-04-14,squat,5,7,79.4,5.7,165,2779.0000000000005
23,2024-04-18,deadlift,5,11,92.6,7.3,104,5093.0
23,2024-04-18,deadlift,4,10,102.0,7.7,134,4080.0
23,2024-04-19,deadlift,3,11,98.0,6.9,72,3234.0
23,2024-04-22,deadlift,3,7,100.2,5.0,60,2104.2
23,2024-04-22,barbell_row,3,10,59.3,6.1,123,1779.0
23,2024-04-23,squat,4,8,96.0,7.6,133,3072.0
23,2024-04-24,barbell_row,3,8,45.7,7.7,105,1096.8000000000002
23,2024-04-25,bench_press,3,6,61.3,5.0,155,1103.3999999999999
23,2024-05-01,barbell_row,3,6,55.0,7.3,74,990.0
23,2024-05-07,barbell_row,4,7,49.1,6.2,131,1374.8
23,2024-05-10,bench_press,3,6,75.2,6.3,83,1353.6000000000001
23,2024-05-14,squat,4,9,74.2,6.2,161,2671.2000000000003
23,2024-05-16,deadlift,3,11,133.2,6.9,148,4395.599999999999
23,2024-05-16,deadlift,3,9,88.4,7.4,140,2386.8
23,2024-05-18,barbell_row,3,11,38.3,7.3,61,1263.8999999999999
23,2024-05-22,deadlift,4,11,96.7,8.4,85,4254.8
23,2024-05-25,barbell_row,4,9,62.2,5.6,69,2239.2000000000003
23,2024-05-26,bench_press,4,11,64.6,6.0,158,2842.3999999999996
23,2024-05-28,barbell_row,3,3,51.5,6.6,124,463.5
23,2024-05-28,squat,3,6,79.8,7.4,136,1436.3999999999999
23,2024-05-31,barbell_row,3,10,65.9,7.7,84,1977.0
23,2024-06-27,barbell_row,5,7,59.8,7.6,158,2093.0
23,2024-07-09,barbell_row,3,8,56.8,6.6,105,1363.1999999999998
24,2024-04-08,barbell_row,4,9,46.8,5.0,139,1684.8
24,2024-04-09,barbell_row,4,8,54.4,6.7,160,1740.8
24,2024-04-12,squat,3,10,69.0,5.4,138,2070.0
24,2024-04-12,squat,5,10,82.8,8.3,115,4140.0
24,2024-04-14,deadlift,3,10,105.4,5.8,91,3162.0
24,2024-04-15,deadlift,3,6,109.5,7.7,148,1971.0
24,2024-04-17,bench_press,3,8,57.4,5.9,115,1377.6
24,2024-04-20,squat,3,5,68.8,5.8,176,1032.0
24,2024-04-22,bench_press,4,8,78.0,8.6,147,2496.0
24,2024-04-23,bench_press,4,6,59.8,5.2,159,1435.1999999999998
24,2024-04-24,squat,4,5,86.3,6.0,107,1726.0
24,2024-04-24,deadlift,3,7,119.0,5.9,114,2499.0
24,2024-04-25,bench_press,3,7,56.3,7.1,122,1182.3
24,2024-04-26,barbell_row,3,7,59.6,6.1,86,1251.6
24,2024-04-28,bench_press,3,6,82.7,8.2,155,1488.6000000000001
24,2024-05-01,squat,4,10,81.9,7.6,152,3276.0
24,2024-05-04,deadlift,3,7,96.8,5.7,166,2032.8000000000002
24,2024-05-08,overhead_press,3,8,59.6,5.9,108,1430.4
24,2024-05-11,deadlift,3,8,78.3,8.2,93,1879.1999999999998
24,2024-05-14,bench_press,5,5,47.5,7.6,87,1187.5
24,2024-05-16,deadlift,3,9,100.2,7.3,117,2705.4
24,2024-05-23,bench_press,3,6,43.1,7.1,117,775.8000000000001
24,2024-05-28,deadlift,3,9,110.3,7.3,142,2978.1
24,2024-06-05,squat,3,9,82.8,5.0,132,2235.6
24,2024-06-07,squat,4,9,85.4,7.5,189,3074.4
24,2024-06-10,squat,3,10,86.4,8.9,116,2592.0
24,2024-06-11,barbell_row,4,5,53.5,7.7,149,1070.0
24,2024-06-13,overhead_press,3,11,63.7,7.3,95,2102.1000000000004
24,2024-06-17,squat,3,9,70.9,8.2,140,1914.3000000000002
24,2024-06-19,squat,3,7,93.0,6.8,120,1953.0
24,2024-06-19,bench_press,3,11,56.1,5.0,61,1851.3000000000002
24,2024-06-25,squat,5,6,80.0,6.4,81,2400.0
24,2024-06-28,squat,3,9,77.5,6.9,114,2092.5
24,2024-07-01,squat,3,9,83.8,7.6,95,2262.6
24,2024-07-10,bench_press,3,9,69.3,6.8,108,1871.1
24,2024-07-16,bench_press,5,10,55.9,7.2,160,2795.0
24,2024-07-19,squat,3,7,111.6,8.2,127,2343.6
24,2024-07-28,barbell_row,3,8,47.0,7.1,74,1128.0
24,2024-07-31,bench_press,3,9,63.3,6.2,105,1709.1
24,2024-08-03,squat,4,11,87.8,7.9,72,3863.2
25,2024-07-10,deadlift,3,8,127.0,7.5,142,3048.0
25,2024-07-12,deadlift,4,10,105.2,5.9,139,4208.0
25,2024-07-12,overhead_press,4,10,42.6,6.8,178,1704.0
25,2024-07-13,barbell_row,4,10,61.4,7.1,122,2456.0
25,2024-07-15,barbell_row,3,8,35.4,8.7,166,849.5999999999999
25,2024-07-18,squat,3,7,78.2,7.8,98,1642.1999999999998
25,2024-07-19,bench_press,3,7,56.3,7.4,70,1182.3
25,2024-07-21,deadlift,3,13,105.6,6.6,126,4118.4
25,2024-07-22,squat,4,6,67.6,6.4,110,1622.3999999999999
25,2024-07-27,deadlift,3,8,120.9,7.2,123,2901.6000000000004
25,2024-07-28,squat,4,8,83.6,6.6,142,2675.2
25,2024-07-31,deadlift,3,6,97.3,6.3,86,1751.3999999999999
25,2024-07-31,barbell_row,4,8,43.8,5.0,140,1401.6
25,2024-08-02,deadlift,3,9,100.6,7.5,54,2716.2
25,2024-08-03,barbell_row,3,6,62.7,6.7,117,1128.6000000000001
25,2024-08-04,barbell_row,3,9,60.4,7.1,123,1630.8000000000002
25,2024-08-05,overhead_press,3,6,41.5,7.3,118,747.0
25,2024-08-07,overhead_press,4,7,30.7,8.0,140,859.6
25,2024-08-09,overhead_press,3,10,32.4,6.2,102,972.0
25,2024-08-09,bench_press,4,9,73.6,5.9,124,2649.6
25,2024-08-11,deadlift,4,5,112.8,8.2,158,2256.0
25,2024-08-14,deadlift,3,10,116.8,5.9,110,3504.0
25,2024-08-15,barbell_row,3,7,54.5,10.0,116,1144.5
25,2024-08-15,deadlift,3,8,90.0,6.9,82,2160.0
25,2024-08-18,squat,3,7,66.4,6.2,148,1394.4
25,2024-08-19,deadlift,5,5,107.9,8.3,131,2697.5
25,2024-08-23,bench_press,3,7,36.9,5.8,106,774.9000000000001
25,2024-08-24,deadlift,5,8,115.6,6.6,141,4624.0
25,2024-08-27,squat,4,7,96.1,7.1,82,2690.7999999999997
25,2024-08-27,deadlift,3,9,126.0,7.3,118,3402.0
25,2024-09-05,squat,3,8,86.7,7.6,105,2080.8
25,2024-09-06,overhead_press,3,8,50.3,8.1,78,1207.1999999999998
25,2024-09-10,squat,4,9,111.7,5.5,99,4021.2000000000003
25,2024-09-24,barbell_row,4,6,38.4,8.4,172,921.5999999999999
25,2024-09-26,overhead_press,3,9,39.1,6.7,70,1055.7
25,2024-09-29,bench_press,4,11,74.2,5.4,92,3264.8
25,2024-10-02,barbell_row,3,7,52.9,7.8,68,1110.9
25,2024-10-17,deadlift,4,6,129.3,7.1,179,3103.2000000000003
25,2024-10-20,squat,3,4,74.2,6.8,121,890.4000000000001
25,2024-10-29,bench_press,4,8,70.5,8.4,121,2256.0
26,2024-01-11,deadlift,3,8,101.6,7.5,91,2438.3999999999996
26,2024-01-13,overhead_press,5,5,30.5,7.6,143,762.5
26,2024-01-17,overhead_press,3,10,42.5,6.6,90,1275.0
26,2024-01-17,squat,3,6,97.4,7.1,104,1753.2000000000003
26,2024-01-18,overhead_press,3,2,28.7,7.9,138,172.2
26,2024-01-20,squat,4,9,85.9,6.1,139,3092.4
26,2024-01-20,barbell_row,3,9,54.4,7.4,125,1468.8
26,2024-01-21,bench_press,3,10,73.5,6.3,81,2205.0
26,2024-01-22,squat,3,9,94.1,5.9,175,2540.7
26,2024-01-23,overhead_press,4,11,52.1,6.6,130,2292.4
26,2024-01-26,deadlift,3,8,100.6,7.1,176,2414.3999999999996
26,2024-01-27,bench_press,4,9,35.2,6.3,149,1267.2
26,2024-01-28,squat,4,5,107.9,5.5,117,2158.0
26,2024-01-30,bench_press,3,8,66.0,7.3,73,1584.0
26,2024-01-31,bench_press,5,9,60.4,5.0,125,2718.0
26,2024-02-01,squat,3,11,74.7,5.0,153,2465.1000000000004
26,2024-02-04,squat,5,8,66.6,7.0,182,2664.0
26,2024-02-04,squat,3,8,79.8,10.0,81,1915.1999999999998
26,2024-02-04,bench_press,4,9,50.1,5.3,167,1803.6000000000001
26,2024-02-07,bench_press,3,6,73.6,5.9,166,1324.8
26,2024-02-08,overhead_press,3,9,46.1,7.3,92,1244.7
26,2024-02-08,overhead_press,4,8,46.7,8.0,132,1494.4
26,2024-02-12,squat,5,8,69.1,9.4,96,2764.0
26,2024-02-14,bench_press,4,7,69.2,5.1,156,1937.6000000000001
26,2024-02-16,barbell_row,3,8,76.7,7.6,142,1840.8000000000002
26,2024-02-19,deadlift,3,6,98.5,6.0,124,1773.0
26,2024-02-25,squat,3,11,81.3,7.7,124,2682.8999999999996
26,2024-03-03,squat,4,6,90.5,6.5,129,2172.0
26,2024-03-09,deadlift,3,6,130.7,8.1,163,2352.6
26,2024-03-11,overhead_press,4,8,35.2,8.2,107,1126.4
26,2024-03-13,bench_press,3,6,52.4,6.1,162,943.1999999999999
26,2024-03-17,overhead_press,4,8,33.4,7.8,117,1068.8
26,2024-03-17,overhead_press,5,5,38.9,5.9,122,972.5
26,2024-03-20,squat,3,6,83.0,7.0,157,1494.0
26,2024-03-26,squat,3,10,73.6,7.5,102,2208.0
26,2024-03-27,bench_press,3,10,69.8,7.3,118,2094.0
26,2024-04-25,bench_press,4,10,70.7,6.7,96,2828.0
26,2024-04-28,overhead_press,3,13,51.4,7.4,96,2004.6
26,2024-05-01,overhead_press,3,7,45.6,10.0,136,957.5999999999999
26,2024-05-07,deadlift,4,8,120.1,7.5,151,3843.2
27,2024-05-03,barbell_row,3,6,55.9,5.0,85,1006.1999999999999
27,2024-05-06,squat,3,6,88.5,5.6,124,1593.0
27,2024-05-07,bench_press,4,8,58.6,6.6,157,1875.2
27,2024-05-09,deadlift,3,8,112.0,5.2,165,2688.0
27,2024-05-11,bench_press,3,9,54.5,6.8,135,1471.5
27,2024-05-11,barbell_row,4,12,35.3,6.6,109,1694.3999999999999
27,2024-05-12,deadlift,3,9,102.4,6.6,128,2764.8
27,2024-05-13,bench_press,4,6,31.8,7.0,114,763.2
27,2024-05-15,bench_press,3,7,62.3,7.6,101,1308.3
27,2024-05-17,squat,3,10,81.6,6.9,171,2448.0
27,2024-05-21,overhead_press,3,11,31.4,8.0,155,1036.1999999999998
27,2024-05-22,overhead_press,3,8,36.5,6.9,104,876.0
27,2024-05-25,overhead_press,3,8,59.8,5.4,101,1435.1999999999998
27,2024-05-26,squat,5,4,73.1,7.5,143,1462.0
27,2024-05-27,squat,3,6,79.8,6.5,95,1436.3999999999999
27,2024-05-29,squat,3,8,82.7,6.6,95,1984.8000000000002
27,2024-05-31,squat,3,9,65.7,7.0,159,1773.9
27,2024-05-31,bench_press,5,13,53.2,7.8,135,3458.0
27,2024-06-02,bench_press,3,8,48.6,6.6,104,1166.4
27,2024-06-02,barbell_row,3,7,55.8,9.0,93,1171.8
27,2024-06-03,squat,3,6,82.8,5.0,111,1490.3999999999999
27,2024-06-04,bench_press,3,4,72.5,9.0,93,870.0
27,2024-06-05,bench_press,4,6,83.1,7.0,131,1994.3999999999999
27,2024-06-06,squat,4,11,73.8,7.0,90,3247.2
27,2024-06-07,deadlift,3,10,113.4,7.6,84,3402.0
27,2024-06-11,overhead_press,4,6,39.0,6.1,98,936.0
27,2024-06-12,overhead_press,3,5,35.2,6.0,112,528.0
27,2024-06-20,deadlift,3,7,90.8,7.4,77,1906.8000000000002
27,2024-06-20,barbell_row,3,6,55.0,6.9,99,990.0
27,2024-06-26,bench_press,5,7,68.6,7.3,61,2400.9999999999995
27,2024-06-30,squat,3,7,80.3,6.1,127,1686.3000000000002
27,2024-07-02,bench_press,4,8,67.3,8.5,87,2153.6
27,2024-07-05,squat,3,7,79.9,7.4,102,1677.9
27,2024-07-08,squat,3,6,73.4,6.3,139,1321.2
27,2024-07-14,squat,4,6,72.2,6.5,113,1732.8000000000002
27,2024-07-16,overhead_press,3,7,58.6,9.1,165,1230.6
27,2024-07-17,overhead_press,5,7,50.4,5.9,151,1764.0
27,2024-07-20,squat,5,11,103.6,7.4,149,5698.0
27,2024-08-13,bench_press,3,9,79.0,7.6,146,2133.0
27,2024-08-25,overhead_press,4,9,61.6,8.5,86,2217.6
28,2024-05-04,overhead_press,5,9,27.5,5.7,137,1237.5
28,2024-05-06,overhead_press,4,5,26.9,6.2,102,538.0
28,2024-05-08,squat,3,8,90.2,7.5,142,2164.8
28,2024-05-10,deadlift,3,8,84.1,6.5,101,2018.3999999999999
28,2024-05-10,overhead_press,3,8,37.2,6.7,120,892.8000000000001
28,2024-05-14,deadlift,4,9,102.3,6.0,122,3682.7999999999997
28,2024-05-14,squat,3,8,98.7,7.1,152,2368.8
28,2024-05-16,bench_press,3,9,55.9,7.5,66,1509.3
28,2024-05-16,deadlift,4,7,95.9,7.6,83,2685.2000000000003
28,2024-05-17,squat,4,7,94.1,8.3,128,2634.7999999999997
28,2024-05-20,deadlift,5,9,77.5,8.5,102,3487.5
28,2024-05-20,bench_press,5,8,61.3,5.9,152,2452.0
28,2024-05-24,deadlift,5,13,97.4,5.9,55,6331.0
28,2024-05-25,deadlift,3,10,106.4,8.5,119,3192.0
28,2024-05-26,barbell_row,3,8,46.8,5.3,82,1123.1999999999998
28,2024-05-26,overhead_press,3,9,52.1,8.5,88,1406.7
28,2024-05-29,barbell_row,3,7,50.8,6.0,104,1066.8
28,2024-05-31,overhead_press,4,7,61.0,7.6,135,1708.0
28,2024-05-31,barbell_row,3,4,70.7,6.7,106,848.4000000000001
28,2024-06-01,squat,3,7,91.9,7.5,106,1929.9
28,2024-06-02,barbell_row,4,11,44.8,7.5,67,1971.1999999999998
28,2024-06-03,overhead_press,5,9,50.0,5.6,131,2250.0
28,2024-06-04,squat,3,8,93.0,7.5,106,2232.0
28,2024-06-07,deadlift,3,10,88.8,7.4,104,2664.0
28,2024-06-09,squat,4,9,63.8,8.0,93,2296.7999999999997
28,2024-06-09,squat,4,8,71.8,5.3,42,2297.6
28,2024-06-11,barbell_row,3,7,55.6,7.8,131,1167.6
28,2024-06-11,deadlift,5,10,98.0,7.8,93,4900.0
28,2024-06-15,bench_press,4,6,76.3,5.8,141,1831.1999999999998
28,2024-06-19,barbell_row,3,8,39.1,5.6,159,938.4000000000001
28,2024-06-25,overhead_press,3,8,46.0,7.6,143,1104.0
28,2024-06-29,overhead_press,3,6,51.0,8.0,100,918.0
28,2024-07-03,barbell_row,4,11,54.1,7.3,114,2380.4
28,2024-07-13,deadlift,3,10,95.2,7.4,119,2856.0
28,2024-07-15,squat,3,8,69.6,8.3,159,1670.3999999999999
28,2024-07-17,overhead_press,3,6,39.9,6.1,104,718.1999999999999
28,2024-07-21,bench_press,3,12,83.1,7.9,177,2991.6
28,2024-08-08,squat,4,9,74.6,6.1,120,2685.6
28,2024-08-11,overhead_press,3,7,61.6,9.3,131,1293.6
28,2024-08-14,bench_press,3,12,69.3,7.7,122,2494.7999999999997
29,2024-07-21,squat,3,8,72.5,7.1,117,1740.0
29,2024-07-22,squat,3,4,61.2,8.4,114,734.4000000000001
29,2024-07-25,squat,3,8,86.8,6.0,30,2083.2
29,2024-07-27,bench_press,3,5,58.4,7.1,153,876.0
29,2024-07-31,overhead_press,4,4,31.0,7.2,162,496.0
29,2024-08-01,bench_press,3,4,55.2,5.6,95,662.4000000000001
29,2024-08-02,squat,3,7,99.6,9.0,164,2091.6
29,2024-08-02,barbell_row,3,7,70.5,6.3,104,1480.5
29,2024-08-04,squat,3,10,80.4,8.2,120,2412.0
29,2024-08-05,overhead_press,3,8,27.5,5.6,148,660.0
29,2024-08-06,overhead_press,3,8,38.2,7.3,144,916.8000000000001
29,2024-08-09,barbell_row,3,8,52.5,5.5,116,1260.0
29,2024-08-11,squat,3,10,84.0,6.3,148,2520.0
29,2024-08-14,bench_press,3,9,71.1,8.3,93,1919.6999999999998
29,2024-08-14,bench_press,4,9,66.9,6.2,154,2408.4
29,2024-08-17,squat,4,7,85.6,6.5,187,2396.7999999999997
29,2024-08-20,bench_press,3,9,68.1,7.9,164,1838.6999999999998
29,2024-08-25,squat,5,8,94.5,6.9,101,3780.0
29,2024-08-26,squat,3,9,65.6,6.9,121,1771.1999999999998
29,2024-08-27,squat,3,9,87.1,5.5,151,2351.7
29,2024-08-29,bench_press,3,6,83.4,7.4,125,1501.2
29,2024-09-01,barbell_row,4,11,66.0,7.5,102,2904.0
29,2024-09-03,bench_press,3,9,54.5,7.3,143,1471.5
29,2024-09-04,deadlift,3,10,100.3,5.2,81,3009.0
29,2024-09-05,squat,3,8,75.9,6.8,167,1821.6000000000001
29,2024-09-09,squat,5,8,79.1,5.7,126,3164.0
29,2024-09-10,deadlift,4,8,109.2,6.6,116,3494.4
29,2024-09-13,overhead_press,4,7,42.6,6.8,69,1192.8
29,2024-09-13,barbell_row,3,8,69.1,9.1,137,1658.3999999999999
29,2024-09-15,overhead_press,3,1,68.1,8.2,97,204.29999999999998
29,2024-09-19,overhead_press,4,7,55.3,5.4,102,1548.3999999999999
29,2024-10-01,barbell_row,3,7,60.6,8.7,119,1272.6
29,2024-10-05,bench_press,3,6,79.8,8.1,112,1436.3999999999999
29,2024-10-07,deadlift,3,9,101.0,6.4,132,2727.0
29,2024-10-16,deadlift,3,7,108.1,7.2,152,2270.1
29,2024-10-22,squat,3,8,75.8,6.0,80,1819.1999999999998
29,2024-10-25,overhead_press,3,8,55.2,7.7,30,1324.8000000000002
29,2024-10-28,overhead_press,3,9,48.2,6.5,99,1301.4
29,2024-10-31,squat,3,5,96.1,6.7,120,1441.5
29,2024-11-15,bench_press,4,10,79.1,5.5,53,3164.0
30,2024-07-06,squat,4,7,75.4,5.1,191,2111.2000000000003
30,2024-07-08,overhead_press,4,12,40.9,6.8,150,1963.1999999999998
30,2024-07-09,squat,3,6,75.5,7.2,94,1359.0
30,2024-07-10,overhead_press,5,10,34.0,7.8,123,1700.0
30,2024-07-10,overhead_press,3,6,44.0,6.5,163,792.0
30,2024-07-16,barbell_row,3,6,72.4,7.2,103,1303.2
30,2024-07-18,bench_press,3,9,71.8,6.9,150,1938.6
30,2024-07-20,bench_press,3,6,60.8,7.9,131,1094.3999999999999
30,2024-07-21,deadlift,4,7,81.2,7.1,109,2273.6
30,2024-07-21,barbell_row,3,10,62.5,6.5,40,1875.0
30,2024-07-22,overhead_press,3,13,42.4,5.7,104,1653.6
30,2024-07-22,barbell_row,3,9,67.5,6.8,50,1822.5
30,2024-07-24,bench_press,3,10,59.3,8.7,154,1779.0
30,2024-07-26,overhead_press,3,8,47.0,6.9,105,1128.0
30,2024-07-28,squat,3,8,79.6,8.1,82,1910.3999999999999
30,2024-07-29,deadlift,4,7,127.9,5.4,158,3581.2000000000003
30,2024-08-03,bench_press,3,6,96.5,7.7,131,1737.0
30,2024-08-09,overhead_press,3,10,66.0,6.4,170,1980.0
30,2024-08-09,deadlift,3,10,114.6,6.9,107,3438.0
30,2024-08-11,overhead_press,5,8,33.0,5.0,106,1320.0
30,2024-08-12,bench_press,4,12,64.3,6.4,102,3086.3999999999996
30,2024-08-14,bench_press,3,8,49.7,8.1,90,1192.8000000000002
30,2024-08-25,barbell_row,3,10,53.0,8.9,80,1590.0
30,2024-08-27,overhead_press,3,7,50.0,7.0,93,1050.0
30,2024-08-29,bench_press,3,7,65.7,6.4,128,1379.7
30,2024-09-01,barbell_row,3,8,67.0,6.8,94,1608.0
30,2024-09-02,bench_press,3,9,51.3,8.0,156,1385.1
30,2024-09-04,squat,3,7,62.2,7.2,112,1306.2
30,2024-09-06,deadlift,3,10,96.9,6.1,94,2907.0
30,2024-09-07,deadlift,3,6,114.6,6.1,101,2062.7999999999997
30,2024-09-10,squat,3,9,85.2,6.5,125,2300.4
30,2024-09-10,deadlift,3,7,92.9,8.4,126,1950.9
30,2024-09-14,bench_press,4,6,76.4,8.2,119,1833.6000000000001
30,2024-09-16,squat,4,3,82.3,6.8,126,987.5999999999999
30,2024-09-20,overhead_press,3,10,63.9,7.9,110,1917.0
30,2024-09-22,barbell_row,3,8,70.2,7.3,195,1684.8000000000002
30,2024-09-25,deadlift,3,8,123.3,6.7,136,2959.2
30,2024-09-28,squat,4,10,97.3,7.0,107,3892.0
30,2024-10-10,deadlift,3,7,113.6,5.6,131,2385.6
30,2024-10-22,overhead_press,4,7,41.3,7.4,136,1156.3999999999999
31,2024-09-10,deadlift,4,7,102.4,6.5,118,2867.2000000000003
31,2024-09-11,squat,5,8,85.8,7.6,152,3432.0
31,2024-09-14,overhead_press,3,7,61.3,5.0,106,1287.3
31,2024-09-16,bench_press,3,6,83.2,5.8,107,1497.6000000000001
31,2024-09-18,squat,3,9,70.2,8.6,136,1895.4
31,2024-09-19,squat,3,10,82.7,7.7,187,2481.0
31,2024-09-20,overhead_press,3,6,31.8,7.7,69,572.4000000000001
31,2024-09-22,squat,3,9,110.0,6.0,146,2970.0
31,2024-09-24,barbell_row,4,9,64.1,6.9,32,2307.6
31,2024-09-26,squat,3,10,81.1,6.7,127,2433.0
31,2024-09-28,bench_press,5,10,62.0,5.3,135,3100.0
31,2024-09-30,deadlift,3,7,119.9,7.9,154,2517.9
31,2024-09-30,squat,3,9,121.0,6.8,117,3267.0
31,2024-10-01,barbell_row,3,5,60.0,8.2,110,900.0
31,2024-10-05,bench_press,4,4,92.3,7.1,143,1476.8
31,2024-10-06,squat,3,11,81.3,5.6,143,2682.8999999999996
31,2024-10-07,overhead_press,3,6,28.7,6.7,141,516.5999999999999
31,2024-10-07,barbell_row,4,8,49.9,6.8,137,1596.8
31,2024-10-08,squat,3,7,92.4,9.0,121,1940.4
31,2024-10-10,overhead_press,4,8,26.2,5.6,118,838.4
31,2024-10-10,bench_press,3,8,75.8,6.7,76,1819.1999999999998
31,2024-10-13,deadlift,4,6,117.1,7.8,144,2810.3999999999996
31,2024-10-14,deadlift,3,10,101.8,7.7,190,3054.0
31,2024-10-15,deadlift,5,8,111.7,6.3,141,4468.0
31,2024-10-18,deadlift,3,8,117.1,6.5,179,2810.3999999999996
31,2024-10-19,barbell_row,4,7,59.7,6.2,49,1671.6000000000001
31,2024-10-22,squat,4,7,78.8,8.5,75,2206.4
31,2024-10-26,squat,4,7,81.9,7.5,143,2293.2000000000003
31,2024-10-28,squat,3,8,95.6,7.6,172,2294.3999999999996
31,2024-10-31,bench_press,3,9,69.7,8.6,118,1881.9
31,2024-11-06,squat,3,6,81.4,5.8,139,1465.2
31,2024-11-15,squat,4,8,98.9,6.6,146,3164.8
31,2024-11-21,barbell_row,4,6,61.8,5.3,37,1483.1999999999998
